tasknum,tsktknm,tskstfas,tskactcd,tskclass,tskrqact,tskrspn,tskdassn,tskdtc,tskddue,tskdcls,tskstown,tskstat,tskownts,tskclstm,tskadusr,tskadtm,tskmdusr,tskmdtm,tsactive,tsspare1,tsspare2,tsspare3,tsread1,tsread,tskorder,tssys
3100818D5,2970712,CA,VBA30,ACTIVE,Eos voluptatem quas deleniti blanditiis exercitationem labore doloribus quibusdam.,Minima quaerat ullam repudiandae.,2015-07-07,30,2015-08-06,2015-07-23,RO48,C,,,RO48,2015-07-07,RO48,2015-07-31,,,,,,,,
3100818D6,2970712,VSR,VBA06,ACTIVE,Eos voluptatem quas deleniti blanditiis exercitationem labore doloribus quibusdam.,Minima quaerat ullam repudiandae.,2017-04-06,60,2017-06-05,2017-04-10,RO48,C,,,RO48,2017-04-06,RO48,2017-04-10,,,,,,,,
3100818D7,2970712,59,B,ACTIVE,Eos voluptatem quas deleniti blanditiis exercitationem labore doloribus quibusdam.,Minima quaerat ullam repudiandae.,2017-08-22,30,2017-09-21,,,P,,,SBARTELL,2017-08-22,,,,,,,,,,
3101592D1,1986897,EB,VBA35,ACTIVE,Qui autem aut ratione iure tenetur ipsum ut.,Sit alias debitis recusandae velit consequatur saepe labore dolorem.,2015-04-24,60,2015-06-23,2015-04-24,RO22,C,,,RO22,2015-04-24,RO22,2015-04-24,,,,,,,,
3101592D2,1986897,VSO,VBA07,ACTIVE,Qui autem aut ratione iure tenetur ipsum ut.,Sit alias debitis recusandae velit consequatur saepe labore dolorem.,2016-01-27,11,2016-02-07,2016-02-09,RO22,C,,,RO22,2016-01-27,RO22,2016-02-09,,,,,,,,
3101592D3,1986897,VAMC 520,VBA04,ACTIVE,Qui autem aut ratione iure tenetur ipsum ut.,Sit alias debitis recusandae velit consequatur saepe labore dolorem.,2016-02-19,30,2016-03-20,2016-03-30,RO22,C,,,RO22,2016-02-19,RO22,2016-03-30,,,,,,,,
3101592D4,1986897,MF,VBA08,ACTIVE,Qui autem aut ratione iure tenetur ipsum ut.,Sit alias debitis recusandae velit consequatur saepe labore dolorem.,2016-03-30,30,2016-04-29,2016-05-02,RO22,C,,,RO22,2016-03-30,RO22,2016-05-02,,,,,,,,
3101592D5,1986897,MF,VBA07,ACTIVE,Qui autem aut ratione iure tenetur ipsum ut.,Sit alias debitis recusandae velit consequatur saepe labore dolorem.,2016-06-02,15,2016-06-17,2016-06-20,RO22,C,,,RO22,2016-06-02,RO22,2016-06-20,,,,,,,,
3124515D1,3124515,216NOD,VBA17,ACTIVE,Nobis accusantium rerum repellat natus consequatur.,,2015-06-01,120,2015-09-29,2015-10-22,RO44,C,,,RO44,2015-06-01,RO44,2015-10-22,,,,,,,,
3124515D14,3124515,59,B,ACTIVE,Nobis accusantium rerum repellat natus consequatur.,,2017-11-29,30,2017-12-29,,BVAPSORISIO,P,,,BVAPSORISIO,2017-11-29,,2017-11-29,,,,,,,,
3124515D2,3124515,216CERT,VBA40,ACTIVE,Nobis accusantium rerum repellat natus consequatur.,,2015-12-14,180,2016-06-11,2016-05-23,RO44,C,,,RO44,2015-12-14,RO44,2016-05-23,,,,,,,,
3124515D3,3124515,216DEV,VBA07,ACTIVE,Nobis accusantium rerum repellat natus consequatur.,,2016-05-23,21,2016-06-13,2016-06-08,RO44,C,,,RO44,2016-05-23,RO44,2016-06-08,,,,,,,,
3124515D4,3124515,59,B,ACTIVE,Nobis accusantium rerum repellat natus consequatur.,,2017-08-22,30,2017-11-28,,,P,,,SBARTELL,2017-08-22,,,,,,,,,,
3124515D5,3124515,SRENNER,D,ACTIVE,Nobis accusantium rerum repellat natus consequatur.,,2017-10-04,90,2018-01-02,2017-10-17,MMOHR,C,,,MMOHR,2017-10-04,MMOHR,2017-10-17,,,,,,,,
3137872D1,1993535,FILES,VBA31,ACTIVE,Maxime fugiat voluptates eum id sunt vitae perspiciatis.,Debitis sed et molestiae dolore consectetur.,2015-06-23,60,2015-08-22,2015-09-08,RO26,C,,,RO26,2015-06-23,RO26,2015-09-08,,,,,,,,
3137872D2,1993535,DRO,VBA43,ACTIVE,Maxime fugiat voluptates eum id sunt vitae perspiciatis.,Debitis sed et molestiae dolore consectetur.,2015-09-08,90,2015-12-07,2016-08-26,RO26,C,,,RO26,2015-09-08,RO26,2016-08-26,,,,,,,,
3137872D3,1993535,DRO,VBA43,ACTIVE,Maxime fugiat voluptates eum id sunt vitae perspiciatis.,Debitis sed et molestiae dolore consectetur.,2016-08-26,60,2016-10-25,2016-11-25,RO26,C,,,RO26,2016-08-26,RO26,2016-11-25,,,,,,,,
3137872D4,1993535,FILES,VBA40,ACTIVE,Maxime fugiat voluptates eum id sunt vitae perspiciatis.,Debitis sed et molestiae dolore consectetur.,2016-10-28,365,2017-10-28,2017-06-14,RO26,C,,,RO26,2016-10-28,RO26,2017-06-14,,,,,,,,
3137872D5,1993535,VSR,VBA09,ACTIVE,Maxime fugiat voluptates eum id sunt vitae perspiciatis.,Debitis sed et molestiae dolore consectetur.,2016-10-24,30,2016-11-23,2016-11-25,RO26,C,,,RO26,2016-11-25,RO26,2016-11-25,,,,,,,,
3137872D6,1993535,VSR,VBA06,ACTIVE,Maxime fugiat voluptates eum id sunt vitae perspiciatis.,Debitis sed et molestiae dolore consectetur.,2016-11-25,10,2016-12-05,2016-11-29,RO26,C,,,RO26,2016-11-25,RO26,2016-12-07,,,,,,,,
3137872D7,1993535,DRO,VBA15,ACTIVE,Maxime fugiat voluptates eum id sunt vitae perspiciatis.,Debitis sed et molestiae dolore consectetur.,2016-12-02,180,2017-05-31,2017-06-14,RO26,C,,,RO26,2016-12-02,RO26,2017-06-14,,,,,,,,
3137872D8,1993535,DRO,VBA43,ACTIVE,Maxime fugiat voluptates eum id sunt vitae perspiciatis.,Debitis sed et molestiae dolore consectetur.,2016-12-07,30,2017-01-06,2017-02-07,RO26,C,,,RO26,2016-12-07,RO26,2017-02-07,,,,,,,,
3137872D9,1993535,DAV,VBA07,ACTIVE,Maxime fugiat voluptates eum id sunt vitae perspiciatis.,Debitis sed et molestiae dolore consectetur.,2017-07-12,10,2017-07-22,2017-07-24,RO26,C,,,RO26,2017-07-12,RO26,2017-07-24,,,,,,,,
3156846D1,3156846,DCSC1,VBA31,ACTIVE,Nobis veritatis quam minima dolorem.,,2015-07-23,30,2015-08-22,2016-04-08,RO55,C,,,RO55,2015-07-23,RO55,2016-04-08,,,,,,,,
3156846D2,3156846,DRO4,VBA15,ACTIVE,Nobis veritatis quam minima dolorem.,,2016-06-22,180,2016-12-19,2016-07-06,RO55,C,,,RO55,2016-06-22,RO55,2016-07-06,,,,,,,,
3156846D25,3156846,59,B,ACTIVE,Nobis veritatis quam minima dolorem.,,2017-10-30,30,2017-11-29,,BVAPSORISIO,P,,,BVAPSORISIO,2017-10-30,,,,,,,,,,
3156846D3,3156846,DRO4,VBA15,ACTIVE,Nobis veritatis quam minima dolorem.,,2016-07-06,150,2016-12-03,2017-06-05,RO55,C,,,RO55,2016-07-06,RO55,2017-06-05,,,,,,,,
3156846D4,3156846,DCSC1,VBA30,ACTIVE,Nobis veritatis quam minima dolorem.,,2016-07-20,30,2016-08-19,2016-08-26,RO55,C,,,RO55,2016-07-20,RO55,2016-08-26,,,,,,,,
3156846D5,3156846,DRO,VBA30,ACTIVE,Nobis veritatis quam minima dolorem.,,2016-08-29,30,2016-09-28,2016-08-29,RO55,C,,,RO55,2016-08-29,RO55,2016-08-29,,,,,,,,
3156846D6,3156846,DRO4,VBA15,ACTIVE,Nobis veritatis quam minima dolorem.,,2017-06-05,180,2017-12-02,2017-06-05,RO55,C,,,RO55,2017-06-05,RO55,2017-06-05,,,,,,,,
3156846D7,3156846,59,B,ACTIVE,Nobis veritatis quam minima dolorem.,,2017-08-22,30,2017-09-21,,,P,,,SBARTELL,2017-08-22,,,,,,,,,,
3156846D8,3156846,BVA,VBA15,ACTIVE,Nobis veritatis quam minima dolorem.,,2017-08-31,180,2018-02-27,,RO55,P,,,RO55,2017-08-31,RO55,2017-08-31,,,,,,,,
3157992D1,2270107,DRO,VBA43,ACTIVE,Nam placeat sapiente laboriosam possimus dolor autem sunt repellat.,,2015-10-29,30,2015-11-28,2015-11-04,RO17,C,,,RO17,2015-10-29,RO17,2015-11-04,,,,,,,,
3213684D1,2270107,PROJ,VBA43,ACTIVE,Nam placeat sapiente laboriosam possimus dolor autem sunt repellat.,,2015-10-21,60,2015-12-20,2015-11-03,RO17,C,,,RO17,2015-10-21,RO17,2015-11-03,,,,,,,,
3213684D2,2270107,VSR,VBA40,ACTIVE,Nam placeat sapiente laboriosam possimus dolor autem sunt repellat.,,2015-11-27,30,2015-12-27,2015-12-09,RO17,C,,,RO17,2015-11-27,RO17,2015-12-09,,,,,,,,
3213708D1,2401588,VSR,VBA31,ACTIVE,Sed quibusdam quas repellendus enim autem vitae ad id.,,2015-10-21,30,2015-11-20,2016-07-22,RO48,C,,,RO48,2015-10-21,RO48,2016-07-22,,,,,,,,
3213708D2,2401588,VSR,VBA06,ACTIVE,Sed quibusdam quas repellendus enim autem vitae ad id.,,2015-10-22,60,2015-12-21,2015-10-30,RO48,C,,,RO48,2015-10-22,RO48,2015-10-30,,,,,,,,
3213708D3,2401588,DRO,VBA30,ACTIVE,Sed quibusdam quas repellendus enim autem vitae ad id.,,2016-07-22,30,2016-08-21,2016-09-16,RO48,C,,,RO48,2016-07-22,RO48,2016-09-16,,,,,,,,
3213708D4,2401588,VSR,VBA31,ACTIVE,Sed quibusdam quas repellendus enim autem vitae ad id.,,2016-09-16,120,2017-01-14,2016-10-12,RO48,C,,,RO48,2016-09-16,RO48,2016-10-12,,,,,,,,
3213708D5,2401588,CA,VBA40,ACTIVE,Sed quibusdam quas repellendus enim autem vitae ad id.,,2016-10-25,30,2016-11-24,2016-11-04,RO48,C,,,RO48,2016-10-27,RO48,2016-11-04,,,,,,,,
3230249D1,2864624,VSR,VBA31,ACTIVE,Minus voluptatem atque rerum dolore amet.,Laudantium quidem voluptatibus dicta aut autem non.,2015-11-12,60,2016-01-11,2016-01-28,RO31,C,,,RO31,2015-11-17,RO31,2016-01-28,,,,,,,,
3230249D2,2864624,CMA,VBA31,ACTIVE,Minus voluptatem atque rerum dolore amet.,Laudantium quidem voluptatibus dicta aut autem non.,2016-01-28,30,2016-02-27,2016-04-18,RO31,C,,,RO31,2016-01-28,RO31,2016-04-18,,,,,,,,
3230249D3,2864624,VSR,VBA40,ACTIVE,Minus voluptatem atque rerum dolore amet.,Laudantium quidem voluptatibus dicta aut autem non.,2016-04-14,60,2016-06-13,2016-04-18,RO31,C,,,RO31,2016-04-18,RO31,2016-04-18,,,,,,,,
3230249D4,2864624,CMA,VBA15,ACTIVE,Minus voluptatem atque rerum dolore amet.,Laudantium quidem voluptatibus dicta aut autem non.,2016-04-18,600,2017-12-09,,RO31,P,,,RO31,2016-04-18,RO31,2017-09-05,,,,,,,,
3230249D5,2864624,ARICE1,B,ACTIVE,Minus voluptatem atque rerum dolore amet.,Laudantium quidem voluptatibus dicta aut autem non.,2017-10-10,30,2017-11-21,,ARICE1,P,,,ARICE1,2017-10-10,,,,,,,,,,
3237239D1,2918763,MLH,VBA35,ACTIVE,Provident cum deleniti fugit illum beatae.,,2015-11-30,60,2016-01-29,2015-12-16,RO16,C,,,RO16,2015-11-30,RO16,2015-12-16,,,,,,,,
3237239D2,2918763,KAP,VBA14,ACTIVE,Provident cum deleniti fugit illum beatae.,,2015-12-16,90,2016-03-15,2016-01-28,RO16,C,,,RO16,2015-12-16,RO16,2016-01-28,,,,,,,,
3237239D3,2918763,KAP,VBA01,ACTIVE,Provident cum deleniti fugit illum beatae.,,2016-01-28,30,2016-02-27,2016-03-31,RO16,C,,,RO16,2016-01-28,RO16,2016-03-31,,,,,,,,
3237239D4,2918763,JB,VBA40,ACTIVE,Provident cum deleniti fugit illum beatae.,,2016-11-17,30,2016-12-17,2016-11-23,RO16,C,,,RO16,2016-11-17,RO16,2016-11-23,,,,,,,,
3242524D1,3242524,DRO,VBA31,ACTIVE,Rerum eligendi quo at repellat iusto inventore incidunt ad.,Recusandae molestiae sint voluptas maiores occaecati voluptas quia.,2015-12-09,60,2016-02-07,2017-09-27,RO06,C,,,RO06,2015-12-09,RO06,2017-09-27,,,,,,,,
3242524D2,3242524,DRO,VBA40,ACTIVE,Rerum eligendi quo at repellat iusto inventore incidunt ad.,Recusandae molestiae sint voluptas maiores occaecati voluptas quia.,2017-11-27,30,2017-12-27,2017-11-28,RO06,C,,,RO06,2017-11-27,RO06,2017-11-28,,,,,,,,
3261587D1,3261587,VSR,VBA31,ACTIVE,Voluptas veniam culpa voluptas.,Et omnis explicabo ratione eum.,2016-01-13,30,2016-02-12,2016-01-13,RO45,C,,,RO45,2016-01-13,RO45,2016-01-13,,,,,,,,
3261587D2,3261587,DRO,VBA35,ACTIVE,Voluptas veniam culpa voluptas.,Et omnis explicabo ratione eum.,2016-02-05,180,2016-08-03,2016-02-05,RO45,C,,,RO45,2016-02-05,RO45,2016-02-05,,,,,,,,
3261587D3,3261587,TBOSCO,D,ACTIVE,Voluptas veniam culpa voluptas.,Et omnis explicabo ratione eum.,2017-08-10,90,2017-11-08,2017-11-15,TBOSCO,C,,,TBOSCO,2017-08-10,CFRANECKI,2017-11-15,,,,,,,,
3261587D4,3261587,59,B,ACTIVE,Voluptas veniam culpa voluptas.,Et omnis explicabo ratione eum.,2017-08-22,30,2017-12-27,,,P,,,SBARTELL,2017-08-22,,,,,,,,,,
3269606D1,2401588,VSR,VBA31,ACTIVE,Sed quibusdam quas repellendus enim autem vitae ad id.,,2016-01-28,30,2016-02-27,2016-07-22,RO48,C,,,RO48,2016-01-28,RO48,2016-07-22,,,,,,,,
3269606D2,2401588,DRO,VBA30,ACTIVE,Sed quibusdam quas repellendus enim autem vitae ad id.,,2016-07-22,30,2016-08-21,2016-09-16,RO48,C,,,RO48,2016-07-22,RO48,2016-09-16,,,,,,,,
3269606D3,2401588,VSR,VBA31,ACTIVE,Sed quibusdam quas repellendus enim autem vitae ad id.,,2016-09-16,30,2016-10-16,2016-10-12,RO48,C,,,RO48,2016-09-16,RO48,2016-10-12,,,,,,,,
3269606D4,2401588,CA,VBA40,ACTIVE,Sed quibusdam quas repellendus enim autem vitae ad id.,,2016-10-25,30,2016-11-24,2016-11-04,RO48,C,,,RO48,2016-10-27,RO48,2016-11-04,,,,,,,,
3282749D1,3282749,VBMS,VBA35,ACTIVE,Est voluptatum sed doloribus quia et in eius veniam.,,2016-02-19,120,2016-06-18,2016-03-31,RO18,C,,,RO18,2016-02-19,RO18,2016-03-31,,,,,,,,
3282749D10,3282749,ARICE1,B,ACTIVE,Est voluptatum sed doloribus quia et in eius veniam.,,2017-07-12,30,2017-08-23,2017-08-07,ARICE1,C,,,ARICE1,2017-07-12,KDAUGHERT,2017-08-04,,,,,,,,
3282749D11,3282749,TB HEARING,VBA15,ACTIVE,Est voluptatum sed doloribus quia et in eius veniam.,,2017-09-26,180,2018-03-25,2017-11-30,RO18,C,,,RO18,2017-09-26,RO18,2017-11-30,,,,,,,,
3282749D12,3282749,59,B,ACTIVE,Est voluptatum sed doloribus quia et in eius veniam.,,2017-11-14,30,2017-12-14,,BVAPSORISIO,P,,,BVAPSORISIO,2017-11-14,,,,,,,,,,
3282749D2,3282749,VBMS,VBA40,ACTIVE,Est voluptatum sed doloribus quia et in eius veniam.,,2016-04-29,30,2016-05-29,2016-07-09,RO18,C,,,RO18,2016-04-29,RO18,2016-07-09,,,,,,,,
3282749D3,3282749,VBMS,VBA17,ACTIVE,Est voluptatum sed doloribus quia et in eius veniam.,,2016-07-09,300,2017-05-05,2016-10-06,RO18,C,,,RO18,2016-07-09,RO18,2016-10-06,,,,,,,,
3282749D4,3282749,VBMS,VBA40,ACTIVE,Est voluptatum sed doloribus quia et in eius veniam.,,2016-07-11,30,2016-08-10,2016-08-13,RO18,C,,,RO18,2016-07-11,RO18,2016-08-13,,,,,,,,
3282749D5,3282749,VBMS,VBA06,ACTIVE,Est voluptatum sed doloribus quia et in eius veniam.,,2016-08-25,60,2016-10-24,2016-10-06,RO18,C,,,RO18,2016-08-25,RO18,2016-10-06,,,,,,,,
3282749D6,3282749,646,VBA07,ACTIVE,Est voluptatum sed doloribus quia et in eius veniam.,,2016-10-06,10,2016-10-16,2016-10-17,RO18,C,,,RO18,2016-10-06,RO18,2016-10-17,,,,,,,,
3282749D7,3282749,VBMS,VBA29,ACTIVE,Est voluptatum sed doloribus quia et in eius veniam.,,2016-12-22,180,2017-06-20,2017-08-07,RO18,C,,,RO18,2016-12-22,KDAUGHERT,2017-08-04,,,,,,,,
3282749D8,3282749,VBMS,VBA40,ACTIVE,Est voluptatum sed doloribus quia et in eius veniam.,,2016-12-23,30,2017-01-22,2017-01-06,RO18,C,,,RO18,2016-12-23,RO18,2017-01-06,,,,,,,,
3282749D9,3282749,MLEMKE,B,ACTIVE,Est voluptatum sed doloribus quia et in eius veniam.,,2017-07-01,30,2017-08-11,2017-07-12,MLEMKE,C,,,MLEMKE,2017-07-01,ARICE1,2017-07-12,,,,,,,,
3283372D1,3283372,CA,VBA15,ACTIVE,Corrupti accusantium voluptatum totam.,,2017-11-07,180,2018-05-06,2017-11-07,RO19,C,,,RO19,2017-11-07,RO19,2017-11-07,,,,,,,,
3283372D2,3283372,BVA,VBA15,ACTIVE,Corrupti accusantium voluptatum totam.,,2016-06-20,90,2016-09-18,2017-01-04,RO19,C,,,RO19,2016-06-20,RO19,2017-12-05,,,,,,,,
3283372D3,3283372,VSR,VBA30,ACTIVE,Corrupti accusantium voluptatum totam.,,2017-01-04,30,2017-02-03,2017-11-07,RO19,C,,,RO19,2017-01-04,RO19,2017-11-07,,,,,,,,
3283372D4,3283372,BVA,VBA15,ACTIVE,Corrupti accusantium voluptatum totam.,,2017-12-05,180,2018-06-03,,RO19,P,,,RO19,2017-12-05,RO19,2017-12-05,,,,,,,,
3283470D1,2624973,CALL,VBA35,ACTIVE,Facilis officiis nisi doloribus.,Quia harum aut maxime voluptas.,2016-02-22,365,2017-02-21,2016-08-04,RO25,C,,,RO25,2016-02-22,RO25,2016-08-04,,,,,,,,
3283470D2,2624973,DRO,VBA42,ACTIVE,Facilis officiis nisi doloribus.,Quia harum aut maxime voluptas.,2016-08-04,30,2016-09-03,2016-12-09,RO25,C,,,RO25,2016-08-04,RO25,2016-12-09,,,,,,,,
3283470D3,2624973,DRO,VBA40,ACTIVE,Facilis officiis nisi doloribus.,Quia harum aut maxime voluptas.,2016-12-09,30,2017-01-08,2016-12-14,RO25,C,,,RO25,2016-12-09,RO25,2016-12-14,,,,,,,,
3283470D4,2624973,DRO,VBA42,ACTIVE,Facilis officiis nisi doloribus.,Quia harum aut maxime voluptas.,2016-12-09,30,2017-01-08,2016-12-19,RO25,C,,,RO25,2016-12-14,RO25,2016-12-19,,,,,,,,
3283470D5,2624973,FPD,VBA07,ACTIVE,Facilis officiis nisi doloribus.,Quia harum aut maxime voluptas.,2016-12-19,10,2016-12-29,2016-12-29,RO25,C,,,RO25,2016-12-19,RO25,2016-12-29,,,,,,,,
3290353D1,2876729,B PANKNIN,VBA17,ACTIVE,Eos in dolor consequuntur et fuga sed officiis.,,2016-03-02,180,2016-08-29,2016-08-05,RO35,C,,,RO35,2016-03-02,RO35,2016-08-05,,,,,,,,
3290353D2,2876729,J GARDAS,VBA05,ACTIVE,Eos in dolor consequuntur et fuga sed officiis.,,2016-08-16,30,2016-09-15,2016-08-19,RO35,C,,,RO35,2016-08-16,RO35,2016-08-19,,,,,,,,
3290353D3,2876729,G FELDMAN,VBA17,ACTIVE,Eos in dolor consequuntur et fuga sed officiis.,,2016-08-19,60,2016-10-18,2016-08-19,RO35,C,,,RO35,2016-08-19,RO35,2016-08-19,,,,,,,,
3290353D4,2876729,A WALSH,VBA40,ACTIVE,Eos in dolor consequuntur et fuga sed officiis.,,2016-09-13,160,2017-02-20,2017-03-17,RO35,C,,,RO35,2016-09-13,RO35,2017-03-17,,,,,,,,
3290353D5,2876729,K BURBIE,VBA15,ACTIVE,Eos in dolor consequuntur et fuga sed officiis.,,2017-03-17,250,2017-11-22,2017-09-18,RO35,C,,,RO35,2017-03-17,RO35,2017-09-18,,,,,,,,
3306315D1,3306315,REVIEW,VBA40,ACTIVE,Pariatur aut molestiae harum culpa odio qui cupiditate et.,Sunt quidem sed debitis id blanditiis autem autem.,2017-05-10,360,2018-05-05,2017-06-26,RO39,C,,,RO39,2017-05-10,RO39,2017-06-26,,,,,,,,
3306315D2,3306315,REVIEW,VBA07,ACTIVE,Pariatur aut molestiae harum culpa odio qui cupiditate et.,Sunt quidem sed debitis id blanditiis autem autem.,2017-06-26,10,2017-07-06,2017-12-08,RO39,C,,,RO39,2017-06-26,GWHITE,2017-12-08,,,,,,,,
3310775D1,3310775,DRAS,VBA30,ACTIVE,Nihil qui in eos quia nulla repudiandae.,Alias suscipit saepe dolorem quis qui vero.,2016-03-30,180,2016-09-26,2016-06-01,RO46,C,,,RO46,2016-03-30,RO46,2016-06-01,,,,,,,,
3310775D2,3310775,DRAS,VBA43,ACTIVE,Nihil qui in eos quia nulla repudiandae.,Alias suscipit saepe dolorem quis qui vero.,2016-04-13,30,2016-05-13,2016-06-01,RO46,C,,,RO46,2016-04-13,RO46,2016-06-01,,,,,,,,
3310775D3,3310775,DRO,VBA43,ACTIVE,Nihil qui in eos quia nulla repudiandae.,Alias suscipit saepe dolorem quis qui vero.,2016-06-23,30,2016-07-23,2016-07-29,RO46,C,,,RO46,2016-06-22,RO46,2016-07-29,,,,,,,,
3310775D4,3310775,DRO,VBA07,ACTIVE,Nihil qui in eos quia nulla repudiandae.,Alias suscipit saepe dolorem quis qui vero.,2016-07-29,17,2016-08-15,2016-09-14,RO46,C,,,RO46,2016-07-29,RO46,2016-09-14,,,,,,,,
3310775D5,3310775,POA,VBA17,ACTIVE,Nihil qui in eos quia nulla repudiandae.,Alias suscipit saepe dolorem quis qui vero.,2016-09-14,8,2016-09-22,2016-09-23,RO46,C,,,RO46,2016-09-14,RO46,2016-09-23,,,,,,,,
3310775D6,3310775,DRO,VBA14,ACTIVE,Nihil qui in eos quia nulla repudiandae.,Alias suscipit saepe dolorem quis qui vero.,2017-05-02,90,2017-07-31,2017-09-19,RO46,C,,,RO46,2017-05-02,KDAUGHERT,2017-09-19,,,,,,,,
3310775D7,3310775,AWEHNER1,A,,Nihil qui in eos quia nulla repudiandae.,Alias suscipit saepe dolorem quis qui vero.,2017-05-18,35,2017-06-22,2017-06-30,LKUHLMAN,P,,,LKUHLMAN,2017-05-18,,,,,,,,,,
3310775D8,3310775,59,B,,Nihil qui in eos quia nulla repudiandae.,Alias suscipit saepe dolorem quis qui vero.,2017-05-18,91,2017-09-22,2017-09-19,LKUHLMAN,C,,,LKUHLMAN,2017-05-18,KDAUGHERT,2017-09-19,,,,,,,,
3342058D1,3156846,DCSC1,VBA35,ACTIVE,Nobis veritatis quam minima dolorem.,,2016-05-18,60,2016-07-17,2016-07-20,RO55,C,,,RO55,2016-05-18,RO55,2016-07-20,,,,,,,,
3342058D2,3156846,DRO,VBA43,ACTIVE,Nobis veritatis quam minima dolorem.,,2016-07-20,30,2016-08-19,2016-08-26,RO55,C,,,RO55,2016-07-20,RO55,2016-08-26,,,,,,,,
3342058D3,3156846,DRO,VBA30,ACTIVE,Nobis veritatis quam minima dolorem.,,2016-08-29,30,2016-09-28,2016-08-29,RO55,C,,,RO55,2016-08-29,RO55,2016-08-29,,,,,,,,
3342058D4,3156846,DRO,VBA43,ACTIVE,Nobis veritatis quam minima dolorem.,,2016-10-18,90,2017-01-16,2016-12-14,RO55,C,,,RO55,2016-10-18,RO55,2016-12-14,,,,,,,,
3342058D5,3156846,DRO4,VBA15,ACTIVE,Nobis veritatis quam minima dolorem.,,2016-12-14,180,2017-06-12,2017-05-31,RO55,C,,,RO55,2016-12-14,RO55,2017-05-31,,,,,,,,
3342058D6,3156846,VSR,VBA30,ACTIVE,Nobis veritatis quam minima dolorem.,,2016-12-30,30,2017-01-29,2017-05-31,RO55,C,,,RO55,2016-12-30,RO55,2017-05-31,,,,,,,,
3342058D7,3156846,DR4,VBA30,ACTIVE,Nobis veritatis quam minima dolorem.,,2017-05-31,60,2017-07-30,2017-05-31,RO55,C,,,RO55,2017-05-31,RO55,2017-05-31,,,,,,,,
3342058D8,3156846,DRO4,VBA15,ACTIVE,Nobis veritatis quam minima dolorem.,,2017-05-31,180,2017-11-27,2017-06-05,RO55,C,,,RO55,2017-05-31,RO55,2017-06-05,,,,,,,,
3342058D9,3156846,59,B,ACTIVE,Nobis veritatis quam minima dolorem.,,2017-08-22,30,2017-09-21,,,P,,,SBARTELL,2017-08-22,,,,,,,,,,
3347926D1,2406262,NOD,VBA31,ACTIVE,Voluptas minus sunt non nostrum.,Reprehenderit dolores ipsum et voluptatem est est.,2016-05-31,90,2016-08-29,2016-08-10,RO20,C,,,RO20,2016-05-31,RO20,2016-08-10,,,,,,,,
3347926D10,2406262,59,B,ACTIVE,Voluptas minus sunt non nostrum.,Reprehenderit dolores ipsum et voluptatem est est.,2017-08-25,30,2017-10-06,,ETORP,P,,,ETORP,2017-08-25,,,,,,,,,,
3347926D2,2406262,RACHELLE,VBA31,ACTIVE,Voluptas minus sunt non nostrum.,Reprehenderit dolores ipsum et voluptatem est est.,2016-08-10,30,2016-09-09,2016-09-08,RO20,C,,,RO20,2016-08-10,RO20,2016-09-08,,,,,,,,
3347926D3,2406262,646 HOLD,VBA40,ACTIVE,Voluptas minus sunt non nostrum.,Reprehenderit dolores ipsum et voluptatem est est.,2016-11-15,90,2017-02-13,2016-12-28,RO20,C,,,RO20,2016-11-15,RO20,2016-12-28,,,,,,,,
3347926D4,2406262,VSR,VBA32,ACTIVE,Voluptas minus sunt non nostrum.,Reprehenderit dolores ipsum et voluptatem est est.,2016-12-28,5,2017-01-02,2016-12-28,RO20,C,,,RO20,2016-12-28,RO20,2016-12-28,,,,,,,,
3347926D5,2406262,RACHELLE,VBA30,ACTIVE,Voluptas minus sunt non nostrum.,Reprehenderit dolores ipsum et voluptatem est est.,2016-12-28,15,2017-01-12,2017-03-23,RO20,C,,,RO20,2016-12-28,RO20,2017-04-13,,,,,,,,
3347926D6,2406262,DAV,VBA07,ACTIVE,Voluptas minus sunt non nostrum.,Reprehenderit dolores ipsum et voluptatem est est.,2017-03-23,10,2017-04-02,2017-04-17,RO20,C,,,RO20,2017-04-13,RO20,2017-04-17,,,,,,,,
3347926D7,2406262,RACHELLE,VBA30,ACTIVE,Voluptas minus sunt non nostrum.,Reprehenderit dolores ipsum et voluptatem est est.,2017-04-17,15,2017-05-02,2017-04-18,RO20,C,,,RO20,2017-04-17,RO20,2017-04-18,,,,,,,,
3347926D8,2406262,VSR,VBA32,ACTIVE,Voluptas minus sunt non nostrum.,Reprehenderit dolores ipsum et voluptatem est est.,2017-04-18,5,2017-04-23,2017-04-18,RO20,C,,,RO20,2017-04-18,RO20,2017-04-18,,,,,,,,
3347926D9,2406262,VIDEO,VBA15,ACTIVE,Voluptas minus sunt non nostrum.,Reprehenderit dolores ipsum et voluptatem est est.,2017-04-18,180,2017-10-15,,RO20,P,,,RO20,2017-04-18,RO20,2017-04-18,,,,,,,,
3348773D1,2895030,VSR,VBA31,ACTIVE,Omnis tempore est maxime laboriosam ut est tempora ea.,,2016-05-26,60,2016-07-25,2016-05-31,RO31,C,,,RO31,2016-05-31,RO31,2016-05-31,,,,,,,,
3348773D2,2895030,CMA,VBA31,ACTIVE,Omnis tempore est maxime laboriosam ut est tempora ea.,,2016-05-31,30,2016-06-30,2016-05-31,RO31,C,,,RO31,2016-05-31,RO31,2016-05-31,,,,,,,,
